participant_id	scan_id	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-0001	sub-0001_ses-02_task-partlycloudy_bold	0.000555634920634921	0.0104888488359788	2	29.7974158571618	1.17646991896552	1.0107550498939	0.470657581636894	7471.79443359375	0.164952044621991	149	39.4179894179894	1.86747220793284	1.80874159479373	1.98423325448699	1.8094417745178	0.00802781	-0.0117096845060587	0.0253711063414812	378	90	90	60	6.8436549562427	0.800000011920929	2.40000009536743	2.40000009536743	2.39999985694885	39.1166131688511	6.05984226076499	23.0292053222656	7.45767164230347	334699	2.62698411941528	95.3817443847654	47.746654510498	1.3972288801924	94.8080864104178	654.277709960938	651.328002929688	82352	513.091644287109	808.945343017578	95.1719589233398	54.9523189924657
sub-0003	sub-0003_ses-02_task-partlycloudy_bold	0.000866394736842105	0.0126094026842105	0	32.4434167513193	1.13318629936676	0.993032676965699	0.503128120627065	4912.9951171875	0.148359915024458	90	23.6842105263158	1.91209304091989	1.83261659384503	2.05113325182862	1.85252927708602	0.0138229	-0.0131998416036367	0.0299564190208912	380	90	90	60	6.57702344394282	0.800000011920929	2.40000009536743	2.40000009536743	2.39999985694885	19.7420614506565	6.81216734810535	30.0683135986328	8.93947410583496	324065	3.53947377204895	137.591064453125	60.5559616088867	1.9685200861699	90.2631830641993	644.487915039062	641.176330566406	88933	503.729498291016	804.303186035156	97.4867630004883	46.2482138553169
sub-0004	sub-0004_ses-02_task-partlycloudy_bold	0.00104444444444444	0.0312639727513227	2	40.3991711919894	1.18041739909814	0.982843894562335	0.470249873181628	6036.46142578125	0.293346480899828	248	65.6084656084656	1.86308319426067	1.77910826263792	1.96415389349704	1.84598742664705	0.00560794	-0.0125646153464913	0.0284955650568008	378	90	90	60	7.31548105098554	0.800000011920929	2.40000009536743	2.40000033378601	2.40000009536743	36.0306012209601	7.36202232184877	26.1054706573486	9.48148155212402	336453	3.81746029853821	97.6174575805663	49.8462791442871	1.78290287635755	95.9023923569747	743.06201171875	741.30419921875	80361	589.708984375	905.841247558594	101.332992553711	33.6743723624386
sub-0005	sub-0005_ses-02_task-partlycloudy_bold	0.000591878306878307	0.0189340981481481	2	33.0643877539788	1.14056531124669	0.977622974297082	0.494318686686141	7570.70751953125	0.205916620012715	201	53.1746031746032	1.90244297995926	1.77260409622971	2.03352491919498	1.9011999244531	0.00557392	-0.0228886343538761	0.0478765964508057	378	90	90	60	6.75626321354922	0.800000011920929	2.40000009536743	2.40000009536743	2.40000009536743	23.9747664814073	5.81274177318742	27.3992023468018	7.55820083618164	325293	2.9708993434906	125.01904296875	56.7174606323242	1.08608822403926	99.7854455673198	667.244018554688	666.32275390625	89630	517.118640136719	826.416931152344	98.6224212646484	41.4181409869343
sub-0006	sub-0006_ses-02_task-partlycloudy_bold	0.00035531914893617	0.0114138942287234	4	38.07368524168	1.30226193986667	0.999755176133334	0.514703735012382	5767.1904296875	0.0915404537992326	4	1.06382978723404	1.819394431232	1.73580826435851	1.93810408965333	1.78427093968417	0.0127533	-0.0113895395770669	0.0437198206782341	376	90	90	60	6.49854067479743	0.800000011920929	2.40000009536743	2.40000009536743	2.39999985694885	22.5394953921786	5.91069317832191	28.2444896697998	7.93351030349731	315800	3.01329779624939	137.01103439331	57.4543685913086	2.5969699340253	83.6290267870203	620.510009765625	616.284545898438	96857	487.787756347656	776.098913574219	94.8338088989258	51.5482287118211
sub-0007	sub-0007_ses-02_task-partlycloudy_bold	0.00741255263157895	0.0195551289473684	0	34.2825050202375	1.25398638295515	1.09570631915567	0.470014887187928	7482.21923828125	0.10521400238406	26	6.84210526315789	1.8594694336822	1.7350040977238	1.93704992302855	1.90635428029424	0.0238596	-0.0201748386025429	0.0277613457292318	380	90	90	60	7.2753459771007	0.800000011920929	2.40000009536743	2.40000009536743	2.39999985694885	35.1670036573829	5.36467947080728	20.9303970336914	7.45526361465454	332746	3.02631592750549	84.330265045166	41.8212509155273	1.62996598610546	89.6252677602836	657.483154296875	656.106567382812	83452	522.420162963867	800.086590576172	90.181640625	44.5038986655418
sub-0010	sub-0010_ses-02_task-partlycloudy_bold	0.000383941798941799	0.0134675048148148	2	47.1764067186472	1.39464486830239	0.99767768938992	0.49581370684046	7009.150390625	0.0939705291640366	9	2.38095238095238	1.85948325944411	1.74075409749531	1.99495408739431	1.84274159344269	0.00732444	-0.0192942339926958	0.048352774232626	378	90	90	60	6.70897534580809	0.800000011920929	2.40000009536743	2.40000009536743	2.40000009536743	18.2939895292742	5.87549753673409	27.5296306610107	7.53968238830566	325861	3.0476188659668	127.761901855469	53.0799407958984	1.56040966573329	94.1020767358096	644.884948730469	642.511901855469	89422	502.232920837402	797.885699462891	95.7684707641602	48.8256264408119
sub-0013	sub-0013_ses-02_task-partlycloudy_bold	0.00200671052631579	0.0180879657894737	0	32.2445973518997	1.16111353833773	1.01113872746702	0.464443263900013	8540.2353515625	0.120623959829581	33	8.68421052631579	1.77603887746271	1.66694993376136	1.87497909216169	1.78618760646508	0.0316993	-0.0158880297094584	0.0266644768416882	380	90	90	60	7.32837615334859	0.800000011920929	2.40000009536743	2.40000009536743	2.39999985694885	35.6939297480424	4.86917768956748	20.6268577575684	7.12105274200439	334884	3.06578969955444	84.5496082305908	44.2337188720703	2.61344392753105	87.4423115457987	664.677551269531	664.057922363281	81663	530.568951416016	805.205053710937	90.6140518188477	46.2504965155385
sub-0014	sub-0014_ses-02_task-partlycloudy_bold	0.000408359788359788	0.0190702597883598	2	35.21378281374	1.16122533838196	0.99678632519894	0.492033871813637	6278.04443359375	0.264627386061056	240	63.4920634920635	1.75778470946807	1.69942493247092	1.84974992649754	1.72417926943576	0.0158176	-0.0119662899523973	0.0277158971875906	378	90	90	60	7.31117729917044	0.800000011920929	2.40000009536743	2.40000009536743	2.39999985694885	40.3357624587734	6.73054247325296	26.1741733551025	8.89153385162354	323498	3.59523797035217	107.457405090331	52.612133026123	2.86618455382655	89.7817716993037	714.664367675781	712.874267578125	91078	572.73239440918	870.324337768555	97.5041809082031	45.6378455532249
sub-0015	sub-0015_ses-02_task-partlycloudy_bold	0.000547467018469657	0.0141873102902375	1	32.3007043153968	1.20267893978836	0.999655608968255	0.505917302204463	4539.82080078125	0.111237630821373	25	6.59630606860158	1.8870221472387	1.80339992833933	1.97817908806089	1.87948742531588	0.0129559	-0.0152289532124996	0.035101443529129	379	90	90	60	6.70889295634494	0.800000011920929	2.40000009536743	2.40000009536743	2.40000009536743	22.5006499888165	8.3988043610707	33.5642204284668	10.0765171051025	324045	3.51187348365784	149.797372436523	64.7192687988281	1.88282167287281	95.7432189376418	691.581298828125	689.036987304688	90443	540.382055664063	863.671301269531	102.704452514648	48.8873675898649
